car-id,initial-timestamp,car-type,time-taken-hours,distance-travelled-km,avg-kmh,route-taken,sensor-count,unique-sensors,number-campings,trace-complete
20163901113901-478,2016-02-01 23:39:01,1,0.8333333333333334,70.29614592,84.355375104,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20163302013328-550,2016-02-02 01:33:28,2,0.5944444444444444,31.285647360000002,52.63006097943926,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20161202021228-856,2016-02-02 02:12:28,5,0.5258333333333334,26.45761536,50.31559180982567,entrance3/general-gate7/entrance1,3,3,0,True
20162802072851-824,2016-02-02 07:28:51,2,0.45555555555555555,26.45761536,58.07769225365853,entrance1/general-gate7/entrance3,3,3,0,True
20161302071348-30,2016-02-02 07:13:48,1,0.9125,57.06733824,62.539548756164386,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20161502081516-390,2016-02-02 08:15:16,1,0.37583333333333335,20.85709824,55.49560507317073,entrance0/entrance3,2,2,0,True
20162802082823-195,2016-02-02 08:28:23,4,0.825,70.29614592,85.2074496,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20162402082420-158,2016-02-02 08:24:20,2P,2.7416666666666667,112.30002432,40.96049519270517,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/ranger-stop2/general-gate1/general-gate4/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,19,13,0,True
20162502122532-678,2016-02-02 12:25:32,4,0.30083333333333334,23.85047808,79.28136757894737,entrance2/entrance4,2,2,0,True
20161802071845-256,2016-02-02 07:18:45,2,5.536944444444444,72.9032832,13.166699419053833,entrance4/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20160902120905-152,2016-02-02 12:09:05,2,0.7819444444444444,46.63878912,59.64463262238011,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20165702115706-425,2016-02-02 11:57:06,2,1.1197222222222223,80.72469504,72.09350090399404,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20164402124459-365,2016-02-02 12:44:59,3,0.7683333333333333,70.29614592,91.49173004772234,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20160302010326-636,2016-02-02 13:03:26,4,0.9280555555555555,57.06733824,61.49129531996408,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20165302025337-554,2016-02-02 14:53:37,4,0.9302777777777778,70.29614592,75.56468358077038,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20162402052441-617,2016-02-02 17:24:41,1,0.9444444444444444,46.63878912,49.38224730352941,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20165502035521-719,2016-02-02 15:55:21,2P,2.6952777777777777,99.36089856,36.86480828774606,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,20,10,0,True
20165202065203-3,2016-02-02 18:52:03,1,0.5947222222222223,51.85306368,87.18871053152732,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20163502073555-259,2016-02-02 19:35:55,3,0.3252777777777778,20.85709824,64.12088271904355,entrance3/entrance0,2,2,0,True
20165502085536-548,2016-02-02 20:55:36,5,0.9111111111111111,70.29614592,77.15430649756098,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20165902085943-495,2016-02-02 20:59:43,1,0.9830555555555556,70.29614592,71.50780596552698,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20160303120354-903,2016-02-03 00:03:54,1,0.8986111111111111,46.63878912,51.900970890880984,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20165903125938-222,2016-02-03 00:59:38,1,0.8030555555555555,70.29614592,87.53584410653754,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20164403044458-78,2016-02-03 04:44:58,2,0.7838888888888889,46.63878912,59.49668349822821,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20161903051918-501,2016-02-03 05:19:18,1,0.9352777777777778,80.72469504,86.31093024769825,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20160203060211-616,2016-02-03 06:02:11,1,0.5755555555555556,28.195706879999996,48.9886799073359,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20162703122718-219,2016-02-03 12:27:18,6,0.475,26.45761536,55.7002428631579,entrance1/general-gate7/entrance3,3,3,0,True
20162003012058-670,2016-02-03 13:20:58,6,0.5258333333333334,51.85306368,98.61121460538826,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20164203024243-174,2016-02-03 14:42:43,5,0.28833333333333333,23.85047808,82.71842108670519,entrance2/entrance4,2,2,0,True
20162203032230-331,2016-02-03 15:22:30,1,1.051388888888889,67.97869056,64.6560861336856,entrance3/general-gate7/camping0/camping0/general-gate7/general-gate4/entrance0,7,5,2,True
20162903022936-454,2016-02-03 14:29:36,2P,3.4097222222222223,140.20604928,41.119493067861505,ranger-base/gate8/general-gate5/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/ranger-stop2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/gate0/gate1/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,25,16,2,True
20163303053348-47,2016-02-03 17:33:48,2P,2.01,99.36089856,49.43328286567164,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,20,10,0,True
20164403074426-121,2016-02-03 19:44:26,4,0.4583333333333333,28.19570688,61.517905920000004,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20165903055933-880,2016-02-03 17:59:33,2P,2.5344444444444445,99.36089856,39.20421249627356,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,20,10,0,True
20160603050634-604,2016-02-03 17:06:34,2P,4.080555555555556,159.22849536,39.02127864506467,ranger-base/gate8/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/gate6/general-gate7/camping5/camping5/general-gate7/gate6/ranger-stop6/gate5/general-gate6/camping7/camping7/general-gate6/gate5/ranger-stop6/gate6/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,32,12,4,True
20162203082236-446,2016-02-03 20:22:36,6,1.0608333333333333,57.06733824,53.794820021995285,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20164403084435-190,2016-02-03 20:44:35,2,0.9452777777777778,70.29614592,74.36559662415516,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20165703115722-293,2016-02-03 23:57:22,5,1.0127777777777778,57.06733824000001,56.34734439495339,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20164104124150-605,2016-02-04 00:41:50,1,0.5380555555555555,51.85306368,96.37120766546207,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20162604032647-551,2016-02-04 03:26:47,3,0.33916666666666667,20.85709824,61.49512994594594,entrance0/entrance3,2,2,0,True
20162704042708-993,2016-02-04 04:27:08,1,0.42138888888888887,20.85709824,49.49608020039552,entrance0/entrance3,2,2,0,True
20162304052303-559,2016-02-04 05:23:03,1,0.9036111111111111,46.63878912,51.613784454964645,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20165204065231-377,2016-02-04 06:52:31,3,0.32472222222222225,23.85047808,73.4488632061591,entrance4/entrance2,2,2,0,True
20163904083922-803,2016-02-04 08:39:22,2,0.9291666666666667,80.72469504,86.8785955587444,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20163704103740-142,2016-02-04 10:37:40,2,0.48333333333333334,28.19570688,58.33594526896552,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20162704122740-34,2016-02-04 12:27:40,1,0.9319444444444445,57.06733824000001,61.234699750819686,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20162004122059-411,2016-02-04 12:20:59,3,1.1277777777777778,68.55805440000002,60.79039306403943,entrance1/camping3/camping3/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,10,9,2,True
20165804125820-864,2016-02-04 12:58:20,1,0.5219444444444444,51.85306368,99.34594425119744,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20160404030433-527,2016-02-04 15:04:33,2,0.52,31.285647360000002,60.164706461538465,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20160004020008-360,2016-02-04 14:00:08,2P,1.7747222222222223,99.36089856,55.98673263671935,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,20,10,0,True
20162004032010-677,2016-02-04 15:20:10,2,0.8836111111111111,70.29614592,79.5555250902232,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20163004043020-580,2016-02-04 16:30:20,2P,2.000277777777778,83.33183232,41.66013003082905,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20162804092805-853,2016-02-04 21:28:05,1,0.29944444444444446,23.85047808,79.64909191836733,entrance4/entrance2,2,2,0,True
20165304095305-588,2016-02-04 21:53:05,2,1.085,57.06733824000001,52.596625105990796,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20162004112059-914,2016-02-04 23:20:59,1,0.44083333333333335,26.45761536,60.01727491871455,entrance1/general-gate7/entrance3,3,3,0,True
20160905120939-772,2016-02-05 00:09:39,1,0.5055555555555555,28.19570688,55.771727894505496,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20161205121204-187,2016-02-05 00:12:04,2,0.8163888888888889,46.63878912,57.128152715889755,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20164905024922-5,2016-02-05 02:49:22,2,0.9805555555555555,80.72469504000001,82.32546802946177,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20164605084650-271,2016-02-05 08:46:50,3,0.5038888888888889,28.19570688,55.95619887982359,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20164605084640-718,2016-02-05 08:46:40,3,0.9111111111111111,46.63878912,51.18891488780488,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20160405060439-730,2016-02-05 06:04:39,3,4.447222222222222,84.87680255999999,19.08535223085571,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/entrance3,11,9,2,True
20163905103947-657,2016-02-05 10:39:47,3,1.0275,57.06733824000001,55.53998855474453,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20161705061752-939,2016-02-05 06:17:52,2P,7.336388888888889,298.56549888,40.6965202365681,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop2/ranger-stop2/general-gate1/general-gate4/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/ranger-stop6/gate5/gate4/ranger-stop5/ranger-stop5/gate4/general-gate3/camping8/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/ranger-stop4/ranger-stop4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20161905011937-914,2016-02-05 13:19:37,1,0.3661111111111111,23.85047808,65.14546364795143,entrance4/entrance2,2,2,0,True
20165805025839-546,2016-02-05 14:58:39,2,0.4775,51.85306368,108.59280351832462,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20161905031920-798,2016-02-05 15:19:20,3,1.0969444444444445,80.72469504000001,73.59050446796658,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20161705041755-310,2016-02-05 16:17:55,1,0.9341666666666667,80.72469504,86.41358969491525,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20165805045826-647,2016-02-05 16:58:26,3,0.4722222222222222,28.19570688,59.70855574588235,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20163705043757-803,2016-02-05 16:37:57,2,0.9563888888888888,70.29614592,73.5016338402556,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20162605022647-345,2016-02-05 14:26:47,2P,4.326944444444444,73.28952576,16.937940087051423,ranger-base/gate8/general-gate6/camping7/camping7/general-gate6/gate5/ranger-stop6/ranger-stop6/gate6/gate0/gate1/camping0/camping0/gate1/gate0/gate6/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,22,10,4,True
20164906034908-567,2016-02-06 03:49:08,4,0.35388888888888886,20.85709824,58.93685530926217,entrance0/entrance3,2,2,0,True
20165006065046-760,2016-02-06 06:50:46,3,0.42694444444444446,26.45761536,61.96969114899154,entrance3/general-gate7/entrance1,3,3,0,True
20165506085528-247,2016-02-06 08:55:28,1,0.35805555555555557,20.85709824,58.251011376260664,entrance3/entrance0,2,2,0,True
20162506092521-4,2016-02-06 09:25:21,1,0.5541666666666667,31.285647360000002,56.45530350676692,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20160906100940-539,2016-02-06 10:09:40,2,0.48138888888888887,28.19570688,58.5715780542412,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20164306084359-469,2016-02-06 08:43:59,2P,1.965,83.33183232,42.40805716030535,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20162306112318-549,2016-02-06 11:23:18,5,0.3502777777777778,20.85709824,59.5444517557494,entrance3/entrance0,2,2,0,True
20161806111846-221,2016-02-06 11:18:46,1,0.5869444444444445,51.853063680000005,88.34407441930904,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20162706112755-51,2016-02-06 11:27:55,4,0.8127777777777778,70.29614592,86.48876463157895,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20160206030250-77,2016-02-06 15:02:50,4,0.2886111111111111,23.85047808,82.6388075919153,entrance4/entrance2,2,2,0,True
20164306034335-643,2016-02-06 15:43:35,3,0.9033333333333333,46.63878912,51.62965585239852,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20163406043447-340,2016-02-06 16:34:47,2,0.5041666666666667,26.45761536,52.47791476363636,entrance1/general-gate7/entrance3,3,3,0,True
20163106043100-338,2016-02-06 16:31:00,1,0.7191666666666666,48.66656256,67.6707706512167,entrance2/camping6/camping6/entrance2,4,2,2,True
20163206073247-445,2016-02-06 19:32:47,4,0.5288888888888889,31.285647360000002,59.15353492436976,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20164906074954-881,2016-02-06 19:49:54,4,0.48083333333333333,31.285647360000002,65.06547111265165,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20164706074734-213,2016-02-06 19:47:34,4,1.0083333333333333,57.06733824000001,56.59570734545456,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20160006100027-340,2016-02-06 22:00:27,6,0.48138888888888887,51.853063680000005,107.7155390929025,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20162106032137-66,2016-02-06 15:21:37,2P,7.242222222222222,298.56549888000006,41.2256748990488,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20161806101830-653,2016-02-06 22:18:30,1,0.3388888888888889,20.85709824,61.54553579016393,entrance3/entrance0,2,2,0,True
20164207034214-159,2016-02-07 03:42:14,1,1.103888888888889,80.72469504,73.12755464116759,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20162607062658-206,2016-02-07 06:26:58,3,1.0391666666666666,77.82787584,74.89450762469929,entrance4/general-gate5/camping1/camping1/general-gate0/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,10,9,2,True
20165407085446-222,2016-02-07 08:54:46,2P,2.4691666666666667,72.51704064,29.369034346270674,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/general-gate2/general-gate5/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,14,7,0,True
20164907114917-654,2016-02-07 11:49:17,4,1.0144444444444445,57.06733824,56.254769349397584,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,8,8,0,True
20165007015002-336,2016-02-07 13:50:02,1,0.6288888888888889,31.285647360000002,49.74749580212014,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20160107020152-541,2016-02-07 14:01:52,2,1.0061111111111112,80.72469504,80.23437386637217,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20163507033547-13,2016-02-07 15:35:47,2,0.9538888888888889,80.72469504,84.62693714152591,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
